,bus,period,charge,discharge,SOC
8696,150_7,57,0.416666667,0.0,197.75
8697,150_7,58,0.416666667,0.0,198.166667
8698,150_7,59,0.416666667,0.0,198.583333
8699,150_7,60,0.416666667,0.0,199.0
8700,150_7,61,0.416666667,0.0,199.416667
8701,150_7,62,0.416666667,0.0,199.833333
8702,150_7,63,0.416666667,0.0,200.25
8703,150_7,64,0.416666667,0.0,200.666667
8704,150_7,65,0.416666667,0.0,201.083333
8705,150_7,66,0.416666667,0.0,201.5
8706,150_7,67,0.416666667,0.0,201.916667
8707,150_7,68,0.416666667,0.0,202.333333
8708,150_7,69,0.416666667,0.0,202.75
8709,150_7,70,0.416666667,0.0,203.166667
8710,150_7,71,0.416666667,0.0,203.583333
8711,150_7,72,0.416666667,0.0,204.0
8712,150_7,73,0.416666667,0.0,204.416667
8713,150_7,74,0.416666667,0.0,204.833333
8714,150_7,75,0.416666667,0.0,205.25
8715,150_7,76,0.416666667,0.0,205.666667
8716,150_7,77,0.416666667,0.0,206.083333
8717,150_7,78,0.416666667,0.0,206.5
8718,150_7,79,0.416666667,0.0,206.916667
8719,150_7,80,0.416666667,0.0,207.333333
8720,150_7,81,0.416666667,0.0,207.75
8721,150_7,82,0.0,0.0,207.5
8722,150_7,83,0.0,0.0,207.25
8723,150_7,84,0.0,0.0,207.0
8724,150_7,85,0.0,0.0,206.75
8725,150_7,86,0.0,0.0,206.5
8726,150_7,87,0.0,0.0,206.25
8727,150_7,88,0.0,0.0,206.0
8728,150_7,89,0.0,0.0,205.75
8729,150_7,90,0.0,0.0,205.5
8730,150_7,91,0.0,0.0,205.25
8731,150_7,92,0.0,0.0,205.0
8732,150_7,93,0.0,0.0,204.75
8733,150_7,94,0.0,0.0,204.5
8734,150_7,95,0.0,0.0,204.25
8735,150_7,96,0.0,0.0,204.0
8736,150_7,97,0.0,0.0,203.75
8737,150_7,98,0.0,0.0,203.5
8738,150_7,99,0.0,0.0,203.25
8739,150_7,100,0.0,0.0,203.0
8740,150_7,101,0.0,0.0,202.75
8741,150_7,102,0.0,0.0,202.5
8742,150_7,103,0.0,0.0,202.25
8743,150_7,104,0.0,0.0,202.0
8744,150_7,105,0.0,0.0,201.75
8745,150_7,106,0.0,0.0,201.5
8746,150_7,107,0.416666667,0.0,201.916667
8747,150_7,108,0.416666667,0.0,202.333333
8748,150_7,109,0.0,0.416666667,201.916667
8749,150_7,110,0.0,0.416666667,201.5
8750,150_7,111,0.0,0.416666667,201.083333
8751,150_7,112,0.0,0.416666667,200.666667
8752,150_7,113,0.0,0.416666667,200.25
8753,150_7,114,0.0,0.416666667,199.833333
8754,150_7,115,0.0,0.416666667,199.416667
8755,150_7,116,0.0,0.416666667,199.0
8756,150_7,117,0.0,0.416666667,198.583333
8757,150_7,118,0.0,0.416666667,198.166667
8758,150_7,119,0.0,0.416666667,197.75
8759,150_7,120,0.0,0.416666667,197.333333
8760,150_7,121,0.0,0.416666667,196.916667
8761,150_7,122,0.0,0.416666667,196.5
8762,150_7,123,0.0,0.416666667,196.083333
8763,150_7,124,0.0,0.416666667,195.666667
8764,150_7,125,0.0,0.416666667,195.25
8765,150_7,126,0.0,0.416666667,194.833333
8766,150_7,127,0.0,0.416666667,194.416667
8767,150_7,128,0.0,0.416666667,194.0
8768,150_7,129,0.0,0.416666667,193.583333
8769,150_7,130,0.0,0.416666667,193.166667
8770,150_7,131,0.0,0.416666667,192.75
8771,150_7,132,0.0,0.416666667,192.333333
8772,150_7,133,0.0,0.416666667,191.916667
8773,150_7,134,0.0,0.416666667,191.5
8774,150_7,135,0.0,0.416666667,191.083333
8775,150_7,136,0.0,0.416666667,190.666667
8776,150_7,137,0.0,0.416666667,190.25
8777,150_7,138,0.0,0.416666667,189.833333
8778,150_7,139,0.0,0.416666667,189.416667
8779,150_7,140,0.0,0.416666667,189.0
8780,150_7,141,0.0,0.416666667,188.583333
8781,150_7,142,0.0,0.416666667,188.166667
8782,150_7,143,0.0,0.416666667,187.75
8783,150_7,144,0.0,0.416666667,187.333333
8784,150_7,145,0.0,0.0,187.333333
8785,150_7,146,0.0,0.0,187.333333
8786,150_7,147,2.79e-12,0.0,187.333333
8787,150_7,148,0.0,0.0,187.333333
8788,150_7,149,0.416666667,0.0,187.75
8789,150_7,150,0.0,0.0,187.75
8790,150_7,151,0.0,0.0,187.75
8791,150_7,152,0.416666667,0.0,188.166667
8792,150_7,153,0.0,0.0,188.166667
8793,150_7,154,0.416666667,0.0,188.583333
8794,150_7,155,0.0,0.0,188.583333
8795,150_7,156,0.0,0.0,188.583333
8796,150_7,157,0.0,0.416666667,188.166667
8797,150_7,158,0.0,0.416666667,187.75
8798,150_7,159,0.0,0.416666667,187.333333
8799,150_7,160,0.0,0.0,187.333333
8800,150_7,161,0.0,0.0,187.333333
8801,150_7,162,0.0,0.0,187.333333
8802,150_7,163,0.0,0.0,187.333333
8803,150_7,164,0.0,0.0,187.333333
8804,150_7,165,0.0,0.0,187.083333
8805,150_7,166,0.0,0.0,186.833333
8806,150_7,167,0.0,0.0,186.583333
8807,150_7,168,0.0,0.0,186.333333
8808,150_7,169,0.0,0.0,186.083333
8809,150_7,170,0.0,0.0,185.833333
8810,150_7,171,0.0,0.0,185.583333
8811,150_7,172,0.0,0.0,185.333333
8812,150_7,173,0.0,0.0,185.083333
8813,150_7,174,0.0,0.0,184.833333
8814,150_7,175,0.0,0.0,184.583333
8815,150_7,176,0.0,0.0,184.333333
8816,150_7,177,0.0,0.0,184.083333
8817,150_7,178,0.0,0.0,183.833333
8818,150_7,179,0.0,0.0,183.583333
8819,150_7,180,0.0,0.0,183.333333
8820,150_7,181,0.0,0.0,183.083333
8821,150_7,182,0.0,0.0,182.833333
8822,150_7,183,0.0,0.0,182.583333
8823,150_7,184,0.0,0.0,182.333333
8824,150_7,185,0.0,0.0,182.083333
8825,150_7,186,0.0,0.0,181.833333
8826,150_7,187,0.0,0.0,181.583333
8827,150_7,188,0.0,0.0,181.333333
8828,150_7,189,0.0,0.0,181.083333
8829,150_7,190,0.0,0.416666667,180.666667
8830,150_7,191,0.0,0.416666667,180.25
8831,150_7,192,0.0,0.416666667,179.833333
8832,150_7,193,0.0,0.416666667,179.416667
8833,150_7,194,0.0,0.416666667,179.0
8834,150_7,195,0.0,0.416666667,178.583333
8835,150_7,196,0.0,0.416666667,178.166667
8836,150_7,197,0.0,0.416666667,177.75
8837,150_7,198,0.0,0.416666667,177.333333
8838,150_7,199,0.0,0.416666667,176.916667
8839,150_7,200,0.0,0.416666667,176.5
8840,150_7,201,0.0,0.416666667,176.083333
8841,150_7,202,0.0,0.416666667,175.666667
8842,150_7,203,0.0,0.416666667,175.25
8843,150_7,204,0.0,0.416666667,174.833333
8844,150_7,205,0.416666667,0.0,175.25
8845,150_7,206,0.416666667,0.0,175.666667
8846,150_7,207,0.416666667,0.0,176.083333
8847,150_7,208,0.416666667,0.0,176.5
8848,150_7,209,0.416666667,0.0,176.916667
8849,150_7,210,0.416666667,0.0,177.333333
8850,150_7,211,0.416666667,0.0,177.75
8851,150_7,212,0.416666667,0.0,178.166667
8852,150_7,213,0.416666667,0.0,178.583333
8853,150_7,214,0.416666667,0.0,179.0
8854,150_7,215,0.416666667,0.0,179.416667
8855,150_7,216,0.0,0.0,179.166667
8856,150_7,217,0.0,0.0,178.916667
8857,150_7,218,0.0,0.0,178.666667
8858,150_7,219,0.0,0.0,178.416667
8859,150_7,220,0.0,0.0,178.166667
8860,150_7,221,0.0,0.0,177.916667
8861,150_7,222,0.0,0.0,177.666667
8862,150_7,223,0.0,0.0,177.416667
8863,150_7,224,0.0,0.0,177.166667
8864,150_7,225,0.0,0.0,176.916667
8865,150_7,226,0.0,0.0,176.666667
8866,150_7,227,0.0,0.0,176.416667
8867,150_7,228,0.0,0.0,176.166667
8868,150_7,229,0.0,0.0,175.916667
8869,150_7,230,0.0,0.0,175.666667
8870,150_7,231,0.0,0.0,175.416667
8871,150_7,232,0.0,0.0,175.166667
8872,150_7,233,0.0,0.0,174.916667
8873,150_7,234,0.0,0.0,174.666667
8874,150_7,235,0.0,0.0,174.416667
8875,150_7,236,0.0,0.0,174.166667
8876,150_7,237,0.0,0.0,173.916667
8877,150_7,238,0.0,0.0,173.666667
8878,150_7,239,0.0,0.0,173.416667
8879,150_7,240,0.0,0.0,173.166667
8880,150_7,241,0.416666667,0.0,173.583333
8881,150_7,242,0.416666667,0.0,174.0
8882,150_7,243,0.416666667,0.0,174.416667
8883,150_7,244,0.416666667,0.0,174.833333
8884,150_7,245,0.416666667,0.0,175.25
8885,150_7,246,0.0,0.0,175.0
8886,150_7,247,0.0,0.0,174.75
8887,150_7,248,0.0,0.0,174.5
8888,150_7,249,0.0,0.0,174.25
8889,150_7,250,0.0,0.0,174.0
8890,150_7,251,0.0,0.0,173.75
8891,150_7,252,0.0,0.0,173.5
8892,150_7,253,0.0,0.0,173.25
8893,150_7,254,0.0,0.0,173.0
8894,150_7,255,0.0,0.0,172.75
8895,150_7,256,0.0,0.0,172.5
8896,150_7,257,0.0,0.0,172.25
8897,150_7,258,0.0,0.0,172.0
8898,150_7,259,0.0,0.0,171.75
8899,150_7,260,0.0,0.0,171.5
8900,150_7,261,0.0,0.0,171.25
8901,150_7,262,0.0,0.0,171.0
8902,150_7,263,0.0,0.0,170.75
8903,150_7,264,0.0,0.0,170.5
8904,150_7,265,0.0,0.0,170.25
8905,150_7,266,0.0,0.0,170.0
8906,150_7,267,0.0,0.0,169.75
8907,150_7,268,0.0,0.0,169.5
8908,150_7,269,0.0,0.0,169.25
8909,150_7,270,0.0,0.0,169.0
8910,150_7,271,0.0,0.0,169.0
8911,150_7,272,0.0,0.0,169.0
8912,150_7,273,0.0,0.0,169.0
8913,150_7,274,0.0,0.0,169.0
8914,150_7,275,0.0,0.0,169.0
8915,150_7,276,0.0,0.0,169.0
8916,150_7,277,0.416666667,0.0,169.416667
8917,150_7,278,0.416666667,0.0,169.833333
8918,150_7,279,0.416666667,0.0,170.25
8919,150_7,280,0.416666667,0.0,170.666667
8920,150_7,281,0.416666667,0.0,171.083333
8921,150_7,282,0.416666667,0.0,171.5
8922,150_7,283,0.416666667,0.0,171.916667
8923,150_7,284,0.416666667,0.0,172.333333
8924,150_7,285,0.416666667,0.0,172.75
8925,150_7,286,0.416666667,0.0,173.166667
8926,150_7,287,0.416666667,0.0,173.583333
8927,150_7,288,0.416666667,0.0,174.0
8928,150_7,289,0.416666667,0.0,174.416667
8929,150_7,290,0.416666667,0.0,174.833333
8930,150_7,291,0.416666667,0.0,175.25
8931,150_7,292,0.416666667,0.0,175.666667
8932,150_7,293,0.416666667,0.0,176.083333
8933,150_7,294,0.416666667,0.0,176.5
8934,150_7,295,0.416666667,0.0,176.916667
8935,150_7,296,0.416666667,0.0,177.333333
8936,150_7,297,0.416666667,0.0,177.75
8937,150_7,298,0.416666667,0.0,178.166667
8938,150_7,299,0.416666667,0.0,178.583333
8939,150_7,300,0.416666667,0.0,179.0
8940,150_7,301,0.416666667,0.0,179.416667
8941,150_7,302,0.416666667,0.0,179.833333
8942,150_7,303,0.416666667,0.0,180.25
8943,150_7,304,0.416666667,0.0,180.666667
8944,150_7,305,0.416666667,0.0,181.083333
8945,150_7,306,0.416666667,0.0,181.5
8946,150_7,307,0.416666667,0.0,181.916667
8947,150_7,308,0.416666667,0.0,182.333333
8948,150_7,309,0.416666667,0.0,182.75
8949,150_7,310,0.416666667,0.0,183.166667
8950,150_7,311,0.416666667,0.0,183.583333
8951,150_7,312,0.416666667,0.0,184.0
8952,150_7,313,0.416666667,0.0,184.416667
8953,150_7,314,0.416666667,0.0,184.833333
8954,150_7,315,0.416666667,0.0,185.25
8955,150_7,316,0.416666667,0.0,185.666667
8956,150_7,317,0.416666667,0.0,186.083333
8957,150_7,318,0.416666667,0.0,186.5
8958,150_7,319,0.416666667,0.0,186.916667
8959,150_7,320,0.416666667,0.0,187.333333
8960,150_7,321,0.416666667,0.0,187.75
8961,150_7,322,0.416666667,0.0,188.166667
8962,150_7,323,0.416666667,0.0,188.583333
8963,150_7,324,0.416666667,0.0,189.0
8964,150_7,325,0.416666667,0.0,189.416667
8965,150_7,326,0.416666667,0.0,189.833333
8966,150_7,327,0.416666667,0.0,190.25
8967,150_7,328,0.416666667,0.0,190.666667
8968,150_7,329,0.416666667,0.0,191.083333
8969,150_7,330,0.416666667,0.0,191.5
8970,150_7,331,0.416666667,0.0,191.916667
8971,150_7,332,0.416666667,0.0,192.333333
8972,150_7,333,0.416666667,0.0,192.75
8973,150_7,334,0.416666667,0.0,193.166667
8974,150_7,335,0.416666667,0.0,193.583333
8975,150_7,336,0.416666667,0.0,194.0
8976,150_7,337,0.416666667,0.0,194.416667
8977,150_7,338,0.416666667,0.0,194.833333
8978,150_7,339,0.416666667,0.0,195.25
8979,150_7,340,0.416666667,0.0,195.666667
8980,150_7,341,0.416666667,0.0,196.083333
8981,150_7,342,0.416666667,0.0,196.5
8982,150_7,343,0.416666667,0.0,196.916667
8983,150_7,344,0.416666667,0.0,197.333333
8984,150_7,345,0.416666667,0.0,197.75
8985,150_7,346,0.416666667,0.0,198.166667
8986,150_7,347,0.416666667,0.0,198.583333
8987,150_7,348,0.416666667,0.0,199.0
8988,150_7,349,0.416666667,0.0,199.416667
8989,150_7,350,0.416666667,0.0,199.833333
8990,150_7,351,0.416666667,0.0,200.25
8991,150_7,352,0.416666667,0.0,200.666667
8992,150_7,353,0.416666667,0.0,201.083333
8993,150_7,354,0.416666667,0.0,201.5
8994,150_7,355,0.416666667,0.0,201.916667
8995,150_7,356,0.416666667,0.0,202.333333
8996,150_7,357,0.416666667,0.0,202.75
8997,150_7,358,0.416666667,0.0,203.166667
8998,150_7,359,0.416666667,0.0,203.583333
8999,150_7,360,0.416666667,0.0,204.0
9000,150_7,361,0.416666667,0.0,204.416667
9001,150_7,362,0.416666667,0.0,204.833333
9002,150_7,363,0.416666667,0.0,205.25
9003,150_7,364,0.416666667,0.0,205.666667
9004,150_7,365,0.416666667,0.0,206.083333
9005,150_7,366,0.416666667,0.0,206.5
9006,150_7,367,0.416666667,0.0,206.916667
9007,150_7,368,0.416666667,0.0,207.333333
9008,150_7,369,0.416666667,0.0,207.75
9009,150_7,370,0.0,0.0,207.5
9010,150_7,371,0.0,0.0,207.25
9011,150_7,372,0.0,0.0,207.0
9012,150_7,373,0.0,0.0,206.75
9013,150_7,374,0.0,0.0,206.5
9014,150_7,375,0.0,0.0,206.25
9015,150_7,376,0.0,0.0,206.0
9016,150_7,377,0.0,0.0,205.75
9017,150_7,378,0.0,0.0,205.5
9018,150_7,379,0.0,0.0,205.25
9019,150_7,380,0.0,0.0,205.0
9020,150_7,381,0.0,0.0,204.75
9021,150_7,382,0.0,0.0,204.5
9022,150_7,383,0.0,0.0,204.25
9023,150_7,384,0.0,0.0,204.0
9024,150_7,385,0.0,0.0,203.75
9025,150_7,386,0.0,0.0,203.5
9026,150_7,387,0.0,0.0,203.25
9027,150_7,388,0.0,0.0,203.0
9028,150_7,389,0.0,0.0,202.75
9029,150_7,390,0.0,0.0,202.5
9030,150_7,391,0.0,0.0,202.25
9031,150_7,392,0.0,0.0,202.0
9032,150_7,393,0.0,0.0,201.75
9033,150_7,394,0.0,0.0,201.5
9034,150_7,395,0.416666667,0.0,201.916667
9035,150_7,396,0.416666667,0.0,202.333333
9036,150_7,397,0.0,0.416666667,201.916667
9037,150_7,398,0.0,0.416666667,201.5
9038,150_7,399,0.0,0.416666667,201.083333
9039,150_7,400,0.0,0.416666667,200.666667
9040,150_7,401,0.0,0.416666667,200.25
9041,150_7,402,0.0,0.416666667,199.833333
9042,150_7,403,0.0,0.416666667,199.416667
9043,150_7,404,0.0,0.416666667,199.0
9044,150_7,405,0.0,0.416666667,198.583333
9045,150_7,406,0.0,0.416666667,198.166667
9046,150_7,407,0.0,0.416666667,197.75
9047,150_7,408,0.0,0.416666667,197.333333
9048,150_7,409,0.0,0.416666667,196.916667
9049,150_7,410,0.0,0.416666667,196.5
9050,150_7,411,0.0,0.416666667,196.083333
9051,150_7,412,0.0,0.416666667,195.666667
9052,150_7,413,0.0,0.416666667,195.25
9053,150_7,414,0.0,0.416666667,194.833333
9054,150_7,415,0.0,0.416666667,194.416667
9055,150_7,416,0.0,0.416666667,194.0
9056,150_7,417,0.0,0.416666667,193.583333
9057,150_7,418,0.0,0.416666667,193.166667
9058,150_7,419,0.0,0.416666667,192.75
9059,150_7,420,0.0,0.416666667,192.333333
9060,150_7,421,0.0,0.416666667,191.916667
9061,150_7,422,0.0,0.416666667,191.5
9062,150_7,423,0.0,0.416666667,191.083333
9063,150_7,424,0.0,0.416666667,190.666667
9064,150_7,425,0.0,0.416666667,190.25
9065,150_7,426,0.0,0.416666667,189.833333
9066,150_7,427,0.0,0.416666667,189.416667
9067,150_7,428,0.0,0.416666667,189.0
9068,150_7,429,0.0,0.416666667,188.583333
9069,150_7,430,0.0,0.416666667,188.166667
9070,150_7,431,0.0,0.416666667,187.75
9071,150_7,432,0.0,0.416666667,187.333333
9072,150_7,433,0.0,0.0,187.333333
9073,150_7,434,0.0,0.0,187.333333
9074,150_7,435,0.0,0.0,187.333333
9075,150_7,436,0.0,0.0,187.333333
9076,150_7,437,0.0,0.0,187.333333
9077,150_7,438,0.0,0.0,187.333333
9078,150_7,439,0.0,0.0,187.333333
9079,150_7,440,0.416666667,0.0,187.75
9080,150_7,441,0.416666667,0.0,188.166667
9081,150_7,442,0.416666667,0.0,188.583333
9082,150_7,443,0.0,0.0,188.583333
9083,150_7,444,0.0,0.0,188.583333
9084,150_7,445,0.0,0.416666667,188.166667
9085,150_7,446,0.0,0.0,188.166667
9086,150_7,447,0.0,0.0,188.166667
9087,150_7,448,0.0,0.0,188.166667
9088,150_7,449,0.0,0.0,188.166667
9089,150_7,450,0.0,0.0,188.166667
9090,150_7,451,0.0,0.0,188.166667
9091,150_7,452,0.0,0.0,188.166667
9092,150_7,453,0.0,0.0,187.916667
9093,150_7,454,0.0,0.0,187.666667
9094,150_7,455,0.0,0.0,187.416667
9095,150_7,456,0.0,0.0,187.166667
9096,150_7,457,0.0,0.0,186.916667
9097,150_7,458,0.0,0.0,186.666667
9098,150_7,459,0.0,0.0,186.416667
9099,150_7,460,0.0,0.0,186.166667
9100,150_7,461,0.0,0.0,185.916667
9101,150_7,462,0.0,0.0,185.666667
9102,150_7,463,0.0,0.0,185.416667
9103,150_7,464,0.0,0.0,185.166667
9104,150_7,465,0.0,0.0,184.916667
9105,150_7,466,0.0,0.0,184.666667
9106,150_7,467,0.0,0.0,184.416667
9107,150_7,468,0.0,0.0,184.166667
9108,150_7,469,0.0,0.0,183.916667
9109,150_7,470,0.0,0.0,183.666667
9110,150_7,471,0.0,0.0,183.416667
9111,150_7,472,0.0,0.0,183.166667
9112,150_7,473,0.0,0.0,182.916667
9113,150_7,474,0.0,0.0,182.666667
9114,150_7,475,0.0,0.0,182.416667
9115,150_7,476,0.0,0.0,182.166667
9116,150_7,477,0.0,0.0,181.916667
9117,150_7,478,0.0,0.416666667,181.5
9118,150_7,479,0.0,0.416666667,181.083333
9119,150_7,480,0.0,0.416666667,180.666667
9120,150_7,481,0.0,0.416666667,180.25
9121,150_7,482,0.0,0.416666667,179.833333
9122,150_7,483,0.0,0.416666667,179.416667
9123,150_7,484,0.0,0.416666667,179.0
9124,150_7,485,0.0,0.416666667,178.583333
9125,150_7,486,0.0,0.416666667,178.166667
9126,150_7,487,0.0,0.416666667,177.75
9127,150_7,488,0.0,0.416666667,177.333333
9128,150_7,489,0.0,0.416666667,176.916667
9129,150_7,490,0.0,0.416666667,176.5
9130,150_7,491,0.0,0.416666667,176.083333
9131,150_7,492,0.0,0.416666667,175.666667
9132,150_7,493,0.416666667,0.0,176.083333
9133,150_7,494,0.416666667,0.0,176.5
9134,150_7,495,0.416666667,0.0,176.916667
9135,150_7,496,0.416666667,0.0,177.333333
9136,150_7,497,0.416666667,0.0,177.75
9137,150_7,498,0.416666667,0.0,178.166667
9138,150_7,499,0.416666667,0.0,178.583333
9139,150_7,500,0.416666667,0.0,179.0
9140,150_7,501,0.416666667,0.0,179.416667
9141,150_7,502,0.416666667,0.0,179.833333
9142,150_7,503,0.416666667,0.0,180.25
9143,150_7,504,0.0,0.0,180.0
9144,150_7,505,0.0,0.0,179.75
9145,150_7,506,0.0,0.0,179.5
9146,150_7,507,0.0,0.0,179.25
9147,150_7,508,0.0,0.0,179.0
9148,150_7,509,0.0,0.0,178.75
9149,150_7,510,0.0,0.0,178.5
9150,150_7,511,0.0,0.0,178.25
9151,150_7,512,0.0,0.0,178.0
9152,150_7,513,0.0,0.0,177.75
9153,150_7,514,0.0,0.0,177.5
9154,150_7,515,0.0,0.0,177.25
9155,150_7,516,0.0,0.0,177.0
9156,150_7,517,0.0,0.0,176.75
9157,150_7,518,0.0,0.0,176.5
9158,150_7,519,0.0,0.0,176.25
9159,150_7,520,0.0,0.0,176.0
9160,150_7,521,0.0,0.0,175.75
9161,150_7,522,0.0,0.0,175.5
9162,150_7,523,0.0,0.0,175.25
9163,150_7,524,0.0,0.0,175.0
9164,150_7,525,0.0,0.0,174.75
9165,150_7,526,0.0,0.0,174.5
9166,150_7,527,0.0,0.0,174.25
9167,150_7,528,0.0,0.0,174.0
9168,150_7,529,0.416666667,0.0,174.416667
9169,150_7,530,0.416666667,0.0,174.833333
9170,150_7,531,0.416666667,0.0,175.25
9171,150_7,532,0.416666667,0.0,175.666667
9172,150_7,533,0.416666667,0.0,176.083333
9173,150_7,534,0.0,0.0,175.833333
9174,150_7,535,0.0,0.0,175.583333
9175,150_7,536,0.0,0.0,175.333333
9176,150_7,537,0.0,0.0,175.083333
9177,150_7,538,0.0,0.0,174.833333
9178,150_7,539,0.0,0.0,174.583333
9179,150_7,540,0.0,0.0,174.333333
9180,150_7,541,0.0,0.0,174.083333
9181,150_7,542,0.0,0.0,173.833333
9182,150_7,543,0.0,0.0,173.583333
9183,150_7,544,0.0,0.0,173.333333
9184,150_7,545,0.0,0.0,173.083333
9185,150_7,546,0.0,0.0,172.833333
9186,150_7,547,0.0,0.0,172.583333
9187,150_7,548,0.0,0.0,172.333333
9188,150_7,549,0.0,0.0,172.083333
9189,150_7,550,0.0,0.0,171.833333
9190,150_7,551,0.0,0.0,171.583333
9191,150_7,552,0.0,0.0,171.333333
9192,150_7,553,0.0,0.0,171.083333
9193,150_7,554,0.0,0.0,170.833333
9194,150_7,555,0.0,0.0,170.583333
9195,150_7,556,0.0,0.0,170.333333
9196,150_7,557,0.0,0.0,170.083333
9197,150_7,558,0.0,0.0,169.833333
9198,150_7,559,0.416666667,0.0,170.25
9199,150_7,560,0.416666667,0.0,170.666667
9200,150_7,561,0.416666667,0.0,171.083333
9201,150_7,562,0.416666667,0.0,171.5
9202,150_7,563,0.416666667,0.0,171.916667
9203,150_7,564,0.416666667,0.0,172.333333
9204,150_7,565,0.416666667,0.0,172.75
9205,150_7,566,0.416666667,0.0,173.166667
9206,150_7,567,0.416666667,0.0,173.583333
9207,150_7,568,0.416666667,0.0,174.0
9208,150_7,569,0.416666667,0.0,174.416667
9209,150_7,570,0.416666667,0.0,174.833333
9210,150_7,571,0.416666667,0.0,175.25
9211,150_7,572,0.416666667,0.0,175.666667
9212,150_7,573,0.416666667,0.0,176.083333
9213,150_7,574,0.416666667,0.0,176.5
9214,150_7,575,0.416666667,0.0,176.916667
9215,150_7,576,0.416666667,0.0,177.333333
9216,150_7,577,0.416666667,0.0,177.75
9217,150_7,578,0.416666667,0.0,178.166667
9218,150_7,579,0.416666667,0.0,178.583333
9219,150_7,580,0.416666667,0.0,179.0
9220,150_7,581,0.416666667,0.0,179.416667
9221,150_7,582,0.416666667,0.0,179.833333
9222,150_7,583,0.416666667,0.0,180.25
9223,150_7,584,0.416666667,0.0,180.666667
9224,150_7,585,0.416666667,0.0,181.083333
9225,150_7,586,0.416666667,0.0,181.5
9226,150_7,587,0.416666667,0.0,181.916667
9227,150_7,588,0.416666667,0.0,182.333333
9228,150_7,589,0.416666667,0.0,182.75
9229,150_7,590,0.416666667,0.0,183.166667
9230,150_7,591,0.416666667,0.0,183.583333
9231,150_7,592,0.416666667,0.0,184.0
9232,150_7,593,0.416666667,0.0,184.416667
9233,150_7,594,0.416666667,0.0,184.833333
9234,150_7,595,0.416666667,0.0,185.25
9235,150_7,596,0.416666667,0.0,185.666667
9236,150_7,597,0.416666667,0.0,186.083333
9237,150_7,598,0.416666667,0.0,186.5
9238,150_7,599,0.416666667,0.0,186.916667
9239,150_7,600,0.416666667,0.0,187.333333
9240,150_7,601,0.416666667,0.0,187.75
9241,150_7,602,0.416666667,0.0,188.166667
9242,150_7,603,0.416666667,0.0,188.583333
9243,150_7,604,0.416666667,0.0,189.0
9244,150_7,605,0.416666667,0.0,189.416667
9245,150_7,606,0.416666667,0.0,189.833333
9246,150_7,607,0.416666667,0.0,190.25
9247,150_7,608,0.416666667,0.0,190.666667
9248,150_7,609,0.416666667,0.0,191.083333
9249,150_7,610,0.416666667,0.0,191.5
9250,150_7,611,0.416666667,0.0,191.916667
9251,150_7,612,0.416666667,0.0,192.333333
9252,150_7,613,0.416666667,0.0,192.75
9253,150_7,614,0.416666667,0.0,193.166667
9254,150_7,615,0.416666667,0.0,193.583333
9255,150_7,616,0.416666667,0.0,194.0
9256,150_7,617,0.416666667,0.0,194.416667
9257,150_7,618,0.416666667,0.0,194.833333
9258,150_7,619,0.416666667,0.0,195.25
9259,150_7,620,0.416666667,0.0,195.666667
9260,150_7,621,0.416666667,0.0,196.083333
9261,150_7,622,0.416666667,0.0,196.5
9262,150_7,623,0.416666667,0.0,196.916667
9263,150_7,624,0.416666667,0.0,197.333333
9264,150_7,625,0.416666667,0.0,197.75
9265,150_7,626,0.416666667,0.0,198.166667
9266,150_7,627,0.416666667,0.0,198.583333
9267,150_7,628,0.416666667,0.0,199.0
9268,150_7,629,0.416666667,0.0,199.416667
9269,150_7,630,0.416666667,0.0,199.833333
9270,150_7,631,0.416666667,0.0,200.25
9271,150_7,632,0.416666667,0.0,200.666667
9272,150_7,633,0.416666667,0.0,201.083333
9273,150_7,634,0.416666667,0.0,201.5
9274,150_7,635,0.416666667,0.0,201.916667
9275,150_7,636,0.416666667,0.0,202.333333
9276,150_7,637,0.416666667,0.0,202.75
9277,150_7,638,0.416666667,0.0,203.166667
9278,150_7,639,0.416666667,0.0,203.583333
9279,150_7,640,0.416666667,0.0,204.0
9280,150_7,641,0.416666667,0.0,204.416667
9281,150_7,642,0.416666667,0.0,204.833333
9282,150_7,643,0.416666667,0.0,205.25
9283,150_7,644,0.416666667,0.0,205.666667
9284,150_7,645,0.416666667,0.0,206.083333
9285,150_7,646,0.416666667,0.0,206.5
9286,150_7,647,0.416666667,0.0,206.916667
9287,150_7,648,0.416666667,0.0,207.333333
9288,150_7,649,0.416666667,0.0,207.75
9289,150_7,650,0.416666667,0.0,208.166667
9290,150_7,651,0.416666667,0.0,208.583333
9291,150_7,652,0.416666667,0.0,209.0
9292,150_7,653,0.416666667,0.0,209.416667
9293,150_7,654,0.416666667,0.0,209.833333
9294,150_7,655,0.416666667,0.0,210.25
9295,150_7,656,0.416666667,0.0,210.666667
9296,150_7,657,0.416666667,0.0,211.083333
9297,150_7,658,0.0,0.0,210.833333
9298,150_7,659,0.0,0.0,210.583333
9299,150_7,660,0.0,0.0,210.333333
9300,150_7,661,0.0,0.0,210.083333
9301,150_7,662,0.0,0.0,209.833333
9302,150_7,663,0.0,0.0,209.583333
9303,150_7,664,0.0,0.0,209.333333
9304,150_7,665,0.0,0.0,209.083333
9305,150_7,666,0.0,0.0,208.833333
9306,150_7,667,0.0,0.0,208.583333
9307,150_7,668,0.0,0.0,208.333333
